mainichi shimbun quote nippon steel say	val	earn
sentiment receive need boost september	val	earn
gradually phase payment	val	retail
abbott say hospital laboratory product sale	val	acq
lead price rise week	val	acq
recently open atlantic city n j showboat hotel casino	val	earn
account pct total production major reason	val	acq
northern trust corp lt ntrs st qtr net	val	earn
say spain current wave strike mainly affect	val	earn
prior consent person group acquire pct	val	earn
fao see low global wheat grain output	val	earn
make annoucement reagan say committed	val	earn
say purchase pct stake source	val	acq
revs mln vs mln	val	ship
company bowater industries plc lt bwtr l	val	earn
deficit japan	val	cocoa
situation uncertain moment normally	val	money-fx
miller attribute expect loss completion	val	nat-gas
net vs	val	earn
decision base inaccurate datum exaggerated sense	val	oilseed
own operator holiday corp lt hia	val	earn
point van schaik say add ruling heineken	val	acq
national distiller sell wine business month	val	earn
resonably complete effect	val	gold
ct share	val	acq
turkey say today dispute	val	acq
mark yen resistance mark yen	val	crude
trouble glitch	val	interest
searle sale mln dlrs	val	earn
group develop nation	val	earn
influential political group add	val	earn
tax free distribution effective	val	earn
shr loss ct vs loss ct	val	earn
harvest import soft wheat europe	val	earn
current modest economic expansion threaten recession	val	earn
pct yesterday borrowing interest spill	val	acq
estimate billion require april	val	earn
adjust rate short term discount note follow	val	earn
assume mln dlrs debt national distiller say	val	grain
soybean cake meal thousand short ton stock sept	val	ship
accord note current exchange rate range	val	earn
african operation say see africa	val	earn
repurchase open market privately time time	val	earn
donald houston administrator usda food safety	val	earn
contract cover year rate	val	grain
lt international aero engine iae pct own united	val	money-supply
meeting finance minister	val	trade
net profit billion lira amortization cost	val	earn
u s banking regulation require bank stop	val	grain
rise	val	earn
datron common share outstanding say	val	grain
asset billion vs billion	val	acq
ltd concord venture dillon read co private	val	earn
dufour tell reuter response query	val	oilseed
contract reduce pct friday april	val	dlr
net vs	val	earn
protect local farmer	val	earn
oil price	val	earn
period week say add market basic stability	val	earn
know goodall project own	val	earn
lord abbett bond debenture fund	val	earn
bramall acquire gelco mln dlrs	val	earn
capacity	val	crude
vs month	val	acq
say retain medfirst office	val	gnp
tug crew new south wale nsw	val	acq
tonne minimise non quota c sugar produce	val	acq
significant payment commercial partner	val	trade
ec sugar tender see mark change policy	val	earn
debt equity ratio year mln	val	earn
need restore sub soil moisture	val	earn
fourth agreement year tonne soviet	val	earn
clearly define activity relate division	val	acq
sale billion vs billion	val	acq
distillate fuel stock hold	val	earn
net vs	val	crude
february	val	money-supply
rio tinto zinc corp plc pretax profit mln stg	val	crude
company say acquire north country medium	val	acq
div p make p vs p	val	acq
business raise cash chemical acquisition	val	acq
expect dollar trade german mark	val	ship
amatil ltd lt amaa s say propose	val	earn
mln dlrs compare mln year ago net loan charge	val	acq
unilever seek buyer stauffer chemical	val	earn
government employee tell house agriculture subcommittee	val	earn
number jobless rise	val	acq
avg shrs vs	val	money-fx
gear domestic competition question	val	trade
telecommunication mpt emerge international force	val	dlr
aart de zeeuw chairman general agreement tariff	val	acq
germany france britain italy canada	val	earn
agriculture ministry say	val	earn
net mln vs mln	val	earn
japan offer share rice market u s supplier	val	earn
telephone operation represent pct instrument	val	corn
accompany annual result propose acquire	val	earn
squeeze refining margin pct fall sale	val	interest
source say reagan administration unsuccessfully	val	palm-oil
pricing behavior american producer response	val	earn
pct pct	val	earn
say year mln tonne pct	val	acq
country way proceed line debt initiative	val	earn
apply animal arrive u s port	val	palm-oil
ministry feudal	val	acq
open london office	val	earn
mead corp say outlook	val	acq
drug delivery system	val	earn
intend enable operation hour day	val	carcass
shr dilute ct vs ct	val	ship
sale fund pergamon expansion	val	earn
company say characterize unstable	val	sugar
say revive speculation german interest rate cut	val	earn
dividend pay record april	val	earn
net loss vs loss	val	fuel
foothill lt fgi sierrita standstill accord	val	earn
japanese yen despite massive dollar purchase	val	bop
year improve	val	gold
advantage acquisition	val	gold
consolidate net profit mln swiss franc vs mln	val	earn
gas ltd say agree merge erskine resources ltd	val	acq
unadjusted number unemployed rise	val	acq
billion january billion february	val	acq
far early kind output	val	earn
change administration proposal send congress	val	lei
look takeover u s	val	earn
rate current level bundesbank president karl otto	val	earn
outlook deliberation committee meeting	val	money-fx
letter intent sign chrysler renault	val	corn
avg shrs mln vs mln	val	earn
unnamed b nil nil	val	acq
official discuss link rubber market	val	acq
kingdom belgium launch	val	earn
bankers trust lt bt put brazil non accrual	val	earn
nat l distiller say agree sell spirit unit mln dlrs american brand	val	interest
security pacific expect brazil loan action cut net mln dlrs	val	cocoa
proxmire say	val	oilseed
ind ttl f	val	earn
annual meeting	val	earn
asset billion vs billion	val	cotton
tariff japanese electronic good likely impose	val	cpi
period dec ct attributable	val	gnp
pacemaker vary heartrate response physical	val	earn
year reorganize management focus	val	acq
unemployment rate rise pct estimate workforce	val	crude
entourage say start market solid	val	trade
initial comment result dsm say	val	rubber
grow business reinvest dividend	val	acq
oper net mln vs mln	val	money-fx
west german industrial sector stagnate quarter	val	copper
rainfall period la pampa	val	earn
international market heller say	val	coffee
transport battery	val	jobs
note share adjust for reverse split	val	earn
registration far say close tell	val	earn
shr dlrs vs dlrs	val	ship
end user buy origin grain trader say	val	orange
u s agriculture department give	val	earn
pct year compare pct imf say	val	acq
nil londrina nil maringa nil	val	earn
mexican steer import united states brand	val	corn
lt baton broadcasting inc mth feb net	val	earn
brazil suspend interest payment billion dlrs	val	acq
cannon rise west point pepperell inc lt wpm	val	earn
lord abbett california tax free income	val	acq
inc unit group include unit current management	val	earn
resolve cominco townson say	val	grain
head spain employer	val	money-fx
work payment flow probably year	val	retail
usda seek comment grain discount schedule	val	acq
cut production capacity sharply year	val	acq
october pay yen	val	acq
programme worldwide acquisition stategy company say	val	acq
able hawkeye say	val	crude
record	val	earn
shr ct vs ct	val	acq
sell semiconductor world market cost	val	carcass
decline pct pct respectively penney store	val	barley
reflect pct stock dividend form class b	val	earn
coast brazil ghana account pct output	val	acq
conclude present prospective progress	val	acq
pesos pct billion peso sale	val	earn
oil price rise inflation rise moderately	val	corn
mln tonne vs mln tonne month production	val	earn
record april	val	acq
direction economy buttrose say add offshore	val	earn
note qtr include tax gain dlrs ct	val	acq
purpose prevent import day	val	acq
mln dlrs sale liquor	val	acq
general electric co plc lt gecl l gec	val	grain
loan billion vs billion	val	earn
say believe tonnage probably	val	trade
speculative inflow cause monetary aggregate	val	earn
rouble billion previous year drop	val	earn
government program call respected	val	interest
ecuador cash basis	val	acq
intente enable operate hour day	val	acq
important area cooperation continue exist	val	earn
rise	val	earn
production	val	acq
gallon effective today	val	earn
seven major industrial country meet today	val	earn
soybean mln bushel stock aug	val	acq
late annual dividend rate cent share enlarged	val	earn
entire inspection system	val	earn
worry provoke fresh central bank intervention	val	acq
bell previously hold pct standard	val	earn
enormous queue lorry wait outside granary	val	interest
waltham savings bank lt wlbk initial dividend	val	acq
report parent company net profit pct mln	val	acq
reform hopeful process lead	val	earn
colt industries inc lt cot st qtr net	val	ipi
arrival june trader say	val	grain
dlrs kg bag accompany retail price	val	interest
loan comparison follow mln bushel	val	earn
sell	val	earn
profit finance educational social program	val	money-supply
vs month box	val	earn
corporate purpose alex brown sons inc subsidiary	val	interest
federal home loan mortgage corp	val	money-fx
federal budget	val	jobs
carson anderson stowe	val	acq
u s trade deficit government	val	earn
dome petroleum reiterate sec filing	val	sugar
security pacific lt spc loan non accrual	val	earn
yesterday statement seven lead industrial	val	earn
add mead pulp paperboard business	val	earn
offer sell average	val	earn
